Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,2001,85-89,85,6949.766,14729.022,21678.788
World,2001,90-94,90,1909.533,5338.255,7247.788
World,2001,95-99,95,313.072,1153.671,1466.744
World,2001,100+,100,31.936,141.78,173.716
World,2002,0-4,0,326222.329,305190.432,631412.762
World,2002,5-9,5,316906.083,296935.568,613841.651
World,2002,10-14,10,325031.301,306111.945,631143.246
World,2002,15-19,15,306301.245,291096.125,597397.37
World,2002,20-24,20,275279.057,264152.504,539431.561
World,2002,25-29,25,256001.356,248060.636,504061.992
World,2002,30-34,30,248659.207,242360.468,491019.675
World,2002,35-39,35,229666.704,224972.682,454639.387
World,2002,40-44,40,191526.736,189008.967,380535.703
World,2002,45-49,45,175848.786,175664.554,351513.34
World,2002,50-54,50,143980.064,145783.34,289763.405
World,2002,55-59,55,107921.675,110909.473,218831.149
World,2002,60-64,60,91627.777,98302.639,189930.416
World,2002,65-69,65,73958.281,83795.934,157754.215
World,2002,70-74,70,55203.166,67939.859,123143.024
World,2002,75-79,75,35176.154,49720.272,84896.426
World,2002,80-84,80,17769.137,29511.986,47281.123
World,2002,85-89,85,7065.427,14756.299,21821.726
World,2002,90-94,90,2009.965,5576.641,7586.605
World,2002,95-99,95,329.531,1211.676,1541.207
World,2002,100+,100,33.586,150.775,184.361
World,2003,0-4,0,327939.385,306785.898,634725.283
World,2003,5-9,5,316758.983,296553.84,613312.824
World,2003,10-14,10,323587.569,304369.247,627956.816
World,2003,15-19,15,311296.711,295382.486,606679.198
World,2003,20-24,20,281419.545,269694.664,551114.208
World,2003,25-29,25,256150.369,247996.72,504147.09
World,2003,30-34,30,251321.605,244886.766,496208.371
World,2003,35-39,35,231581.512,226972.142,458553.655
World,2003,40-44,40,197301.127,194731.168,392032.295
World,2003,45-49,45,179621.696,179365.617,358987.313
World,2003,50-54,50,149640.286,151894.568,301534.854
World,2003,55-59,55,112643.304,115832.412,228475.717
World,2003,60-64,60,92240.601,98763.407,191004.008
World,2003,65-69,65,75595.069,85542.496,161137.565
World,2003,70-74,70,56273.615,68952.594,125226.208
World,2003,75-79,75,36558.736,51071.537,87630.273
World,2003,80-84,80,18801.664,31153.153,49954.817
World,2003,85-89,85,7182.226,14765.342,21947.568
World,2003,90-94,90,2115.162,5808.997,7924.159
World,2003,95-99,95,346.44,1269.316,1615.757
World,2003,100+,100,34.944,158.713,193.657
World,2004,0-4,0,329881.253,308587.164,638468.417
World,2004,5-9,5,316988.202,296576.063,613564.265
World,2004,10-14,10,321466.233,301998.961,623465.194
World,2004,15-19,15,316259.149,299567.519,615826.667
World,2004,20-24,20,286807.9,274487.423,561295.324
World,2004,25-29,25,257638.014,249159.472,506797.486
World,2004,30-34,30,252653.989,246075.062,498729.051
World,2004,35-39,35,233807.221,229156.084,462963.305
World,2004,40-44,40,204995.347,202307.353,407302.699
World,2004,45-49,45,181850.921,181591.95,363442.871
World,2004,50-54,50,154912.06,157528.297,312440.357
World,2004,55-59,55,118156.079,121719.779,239875.858
World,2004,60-64,60,93015.395,99274.398,192289.793
World,2004,65-69,65,77094.444,87242.693,164337.137
World,2004,70-74,70,57299.442,69870.284,127169.727
World,2004,75-79,75,37889.488,52368.109,90257.596
World,2004,80-84,80,19842.869,32715.689,52558.558
World,2004,85-89,85,7405.411,14998.046,22403.457
World,2004,90-94,90,2227.419,6054.406,8281.826
World,2004,95-99,95,366.319,1338.39,1704.709
World,2004,100+,100,36.411,167.065,203.477
World,2005,0-4,0,331596.983,310223.97,641820.953
World,2005,5-9,5,317928.458,297295.855,615224.313
World,2005,10-14,10,318512.833,298919.932,617432.765
World,2005,15-19,15,320874.394,303365.775,624240.169
World,2005,20-24,20,291965.819,279077.117,571042.937
World,2005,25-29,25,260898.791,251988.828,512887.618
World,2005,30-34,30,252878.077,246236.863,499114.94
World,2005,35-39,35,237162.929,232341.925,469504.855
World,2005,40-44,40,212583.406,209760.788,422344.194
World,2005,45-49,45,182723.93,182499.168,365223.099
World,2005,50-54,50,159870.624,162713.753,322584.377
World,2005,55-59,55,124621.42,128698.717,253320.138
World,2005,60-64,60,93975.538,100003.768,193979.306
World,2005,65-69,65,78465.916,88753.37,167219.285
World,2005,70-74,70,58417.947,71000.098,129418.045
World,2005,75-79,75,39125.323,53540.575,92665.898
World,2005,80-84,80,20817.754,34039.704,54857.459
World,2005,85-89,85,7829.55,15663.871,23493.421
World,2005,90-94,90,2322.888,6256.653,8579.54
World,2005,95-99,95,389.074,1413.382,1802.456
World,2005,100+,100,38.116,176.249,214.364
World,2006,0-4,0,333288.977,311878.801,645167.777
World,2006,5-9,5,319430.709,298582.419,618013.127
World,2006,10-14,10,316371.918,296628.947,613000.865
World,2006,15-19,15,323358.307,305200.074,628558.382
World,2006,20-24,20,297185.772,283715.372,580901.145
World,2006,25-29,25,265401.436,255963.617,521365.052
World,2006,30-34,30,252605.195,245806.053,498411.247
World,2006,35-39,35,241022.607,236006.06,477028.667
World,2006,40-44,40,220045.975,217053.871,437099.846
World,2006,45-49,45,183433.349,183222.935,366656.284
World,2006,50-54,50,164428.909,167367.932,331796.84
World,2006,55-59,55,130658.502,135264.725,265923.226
World,2006,60-64,60,95962.403,101915.576,197877.978
World,2006,65-69,65,79720.614,90029.108,169749.723
World,2006,70-74,70,59730.772,72405.301,132136.073
World,2006,75-79,75,40312.949,54680.056,94993.004
World,2006,80-84,80,21729.337,35171.253,56900.59
World,2006,85-89,85,8383.76,16619.954,25003.714
World,2006,90-94,90,2388.939,6353.46,8742.399
World,2006,95-99,95,412.291,1487.048,1899.34
World,2006,100+,100,40.149,186.587,226.736
World,2007,0-4,0,335693.581,314177.579,649871.161
World,2007,5-9,5,320945.381,299979.259,620924.64
World,2007,10-14,10,315686.356,295698.44,611384.796
World,2007,15-19,15,322939.849,304446.252,627386.101
World,2007,20-24,20,302298.825,288218.23,590517.055
World,2007,25-29,25,271256.567,261166.408,532422.975
World,2007,30-34,30,252553.035,245475.038,498028.074
World,2007,35-39,35,244997.547,239771.606,484769.154
World,2007,40-44,40,225103.294,221996.228,447099.521
World,2007,45-49,45,185790.911,185550.481,371341.392
World,2007,50-54,50,168700.076,171602.146,340302.222
World,2007,55-59,55,136105.989,141241.172,277347.161
World,2007,60-64,60,99601.598,105643.211,205244.81
World,2007,65-69,65,80679.24,90892.586,171571.826
World,2007,70-74,70,61226.368,74007.129,135233.497
World,2007,75-79,75,41409.1,55795.781,97204.881
World,2007,80-84,80,22671.672,36234.022,58905.694
World,2007,85-89,85,8970.123,17672.628,26642.751
World,2007,90-94,90,2451.956,6413.123,8865.079
World,2007,95-99,95,437.233,1567.805,2005.039
World,2007,100+,100,42.57,198.382,240.952
World,2008,0-4,0,338910.104,317212.714,656122.818
World,2008,5-9,5,322633.659,301601.524,624235.182
World,2008,10-14,10,315534.07,295318.226,610852.296
World,2008,15-19,15,321500.959,302806.323,624307.282
World,2008,20-24,20,307285.182,292587.832,599873.015
World,2008,25-29,25,277394.094,266655.273,544049.367
World,2008,30-34,30,252756.627,245427.283,498183.909
World,2008,35-39,35,247788.191,242369.503,490157.695
World,2008,40-44,40,227311.517,224192.264,451503.781
World,2008,45-49,45,191699.366,191351.122,383050.488
World,2008,50-54,50,172455.773,175294.986,347750.758
World,2008,55-59,55,141534.193,147212.939,288747.133
World,2008,60-64,60,104113.988,110460.543,214574.532
World,2008,65-69,65,81434.205,91410.397,172844.602
World,2008,70-74,70,62721.52,75678.64,138400.16
World,2008,75-79,75,42380.356,56754.101,99134.458
World,2008,80-84,80,23668.441,37326.196,60994.637
World,2008,85-89,85,9560.472,18739.365,28299.838
World,2008,90-94,90,2522.508,6484.072,9006.579
World,2008,95-99,95,464.111,1649.975,2114.086
World,2008,100+,100,44.959,210.09,255.05
World,2009,0-4,0,342614.613,320686.506,663301.119
World,2009,5-9,5,324596.486,303473.823,628070.31
World,2009,10-14,10,315758.835,295349.916,611108.751
World,2009,15-19,15,319505.542,300638.635,620144.178
World,2009,20-24,20,312345.879,296995.053,609340.932
World,2009,25-29,25,282725.074,271497.883,554222.957
World,2009,30-34,30,254148.94,246582.427,500731.367
World,2009,35-39,35,249019.072,243523.721,492542.793
World,2009,40-44,40,229667.236,226476.456,456143.692
World,2009,45-49,45,199503.878,199036.388,398540.266
World,2009,50-54,50,174699.101,177554.516,352253.617
World,2009,55-59,55,146645.709,152778.988,299424.697
World,2009,60-64,60,109287.924,116204.174,225492.097
World,2009,65-69,65,82340.094,91991.755,174331.848
World,2009,70-74,70,64081.843,77306.402,141388.245
World,2009,75-79,75,43326.466,57651.719,100978.186
World,2009,80-84,80,24636.272,38388.143,63024.416
World,2009,85-89,85,10158.217,19765.123,29923.339
World,2009,90-94,90,2636.088,6673.391,9309.479
World,2009,95-99,95,491.739,1731.553,2223.291
World,2009,100+,100,47.549,223.286,270.835
World,2010,0-4,0,346266.049,324125.427,670391.476
World,2010,5-9,5,326328.707,305166.401,631495.108
World,2010,10-14,10,316650.072,296036.374,612686.446
World,2010,15-19,15,316719.392,297687.952,614407.344
World,2010,20-24,20,317229.544,301117.588,618347.132
World,2010,25-29,25,287931.757,276235.619,564167.377
World,2010,30-34,30,257329.149,249416.411,506745.56
World,2010,35-39,35,249119.053,243649.641,492768.693
World,2010,40-44,40,232997.527,229646.318,462643.845
World,2010,45-49,45,207204.486,206616.733,413821.218
World,2010,50-54,50,175676.941,178517.658,354194.599
World,2010,55-59,55,151507.815,157908.947,309416.762
World,2010,60-64,60,115326.103,122976.087,238302.19
World,2010,65-69,65,83423.976,92792.204,176216.18
World,2010,70-74,70,65364.158,78780.987,144145.145
World,2010,75-79,75,44348.689,58739.846,103088.534
World,2010,80-84,80,25578.725,39394.372,64973.096
World,2010,85-89,85,10741.197,20674.065,31415.262
World,2010,90-94,90,2830.456,7079.352,9909.808
World,2010,95-99,95,514.288,1794.736,2309.023
World,2010,100+,100,50.469,236.881,287.349
World,2011,0-4,0,349633.061,327330.443,676963.504
World,2011,5-9,5,328191.282,307002.284,635193.566
World,2011,10-14,10,318059.683,297248.859,615308.542
World,2011,15-19,15,314658.35,295383.66,610042.01
World,2011,20-24,20,320040.769,303206.493,623247.262
World,2011,25-29,25,293366.758,281017.232,574383.99
World,2011,30-34,30,261812.326,253366.274,515178.601
World,2011,35-39,35,248812.255,243229.421,492041.677
World,2011,40-44,40,236736.017,233231.997,469968.014
World,2011,45-49,45,214680.38,213927.296,428607.675
World,2011,50-54,50,176543.196,179315.32,355858.515
World,2011,55-59,55,155988.821,162499.184,318488.004
World,2011,60-64,60,120997.167,129359.957,250357.123
World,2011,65-69,65,85438.522,94724.632,180163.153
World,2011,70-74,70,66579.457,80059.102,146638.56
World,2011,75-79,75,45506.479,60060.531,105567.01
World,2011,80-84,80,26474.14,40371.787,66845.927
World,2011,85-89,85,11287.764,21453.66,32741.425
World,2011,90-94,90,3068.801,7602.368,10671.169
World,2011,95-99,95,530.023,1824.858,2354.881
World,2011,100+,100,53.407,249.75,303.157
World,2012,0-4,0,352992.817,330547.09,683539.907
World,2012,5-9,5,330927.843,309610.341,640538.184
World,2012,10-14,10,319550.297,298615.323,618165.62
World,2012,15-19,15,313993.358,294391.881,608385.239
World,2012,20-24,20,319860.601,302513.937,622374.537
World,2012,25-29,25,298708.539,285572.217,584280.755
World,2012,30-34,30,267691.757,258562.17,526253.926
World,2012,35-39,35,248767.293,242921.691,491688.985
World,2012,40-44,40,240581.869,236907.103,477488.971
World,2012,45-49,45,219681.184,218789.217,438470.4
World,2012,50-54,50,179036.438,181693.576,360730.014
World,2012,55-59,55,160196.008,166699.361,326895.368
World,2012,60-64,60,126156.493,135216.77,261373.264
World,2012,65-69,65,88908.936,98380.637,187289.573
World,2012,70-74,70,67590.275,80994.326,148584.601
World,2012,75-79,75,46797.033,61565.865,108362.898
World,2012,80-84,80,27290.792,41322.204,68612.996
World,2012,85-89,85,11843.504,22192.139,34035.642
World,2012,90-94,90,3303.367,8122.592,11425.958
World,2012,95-99,95,544.657,1841.08,2385.737
World,2012,100+,100,56.678,263.232,319.909
World,2013,0-4,0,355812.193,333309.728,689121.922
World,2013,5-9,5,334454.267,312941.807,647396.074
World,2013,10-14,10,321293.84,300274.471,621568.311
World,2013,15-19,15,313844.433,293923.51,607767.944
World,2013,20-24,20,318523.151,300768.757,619291.908
World,2013,25-29,25,303868.824,289916.537,593785.361
World,2013,30-34,30,273921.709,264074.485,537996.194
World,2013,35-39,35,249001.396,242871.446,491872.841
World,2013,40-44,40,243373.364,239478.106,482851.47
World,2013,45-49,45,221873.102,220915.536,442788.639
World,2013,50-54,50,185015.802,187489.755,372505.557
World,2013,55-59,55,163903.991,170349.461,334253.452
World,2013,60-64,60,131331.793,141076.227,272408.02
World,2013,65-69,65,93106.909,103047.86,196154.769
World,2013,70-74,70,68496.609,81654.904,150151.512
World,2013,75-79,75,48097.936,63139.128,111237.064
World,2013,80-84,80,28076.196,42199.421,70275.617
World,2013,85-89,85,12443.852,22983.35,35427.202
World,2013,90-94,90,3537.394,8633.216,12170.61
World,2013,95-99,95,564.004,1867.403,2431.407
World,2013,100+,100,60.553,277.161,337.714
World,2014,0-4,0,357684.61,335259.531,692944.141
World,2014,5-9,5,338443.448,316711.779,655155.227
World,2014,10-14,10,323356.353,302268.014,625624.367
World,2014,15-19,15,314076.116,293894.445,607970.561
World,2014,20-24,20,316570.075,298414.231,614984.307
World,2014,25-29,25,309037.892,294225.708,603263.599
World,2014,30-34,30,279360.345,268863.44,548223.785
World,2014,35-39,35,250441.843,243972.669,494414.513
World,2014,40-44,40,244696.529,240636.589,485333.117
World,2014,45-49,45,224269.271,223180.333,447449.604
World,2014,50-54,50,192821.75,195130.204,387951.954
World,2014,55-59,55,166154.894,172565.201,338720.094
World,2014,60-64,60,136218.254,146497.965,282716.219
World,2014,65-69,65,97856.429,108547.731,206404.16
World,2014,70-74,70,69531.249,82364.204,151895.453
World,2014,75-79,75,49301.313,64662.107,113963.421
World,2014,80-84,80,28878.814,43066.374,71945.188
World,2014,85-89,85,13047.397,23785.297,36832.694
World,2014,90-94,90,3783.528,9142.647,12926.174
World,2014,95-99,95,596.639,1944.608,2541.246
World,2014,100+,100,64.627,291.793,356.42
World,2015,0-4,0,358913.033,336673.938,695586.971
World,2015,5-9,5,342348.452,320433.499,662781.951
World,2015,10-14,10,325197.654,304123.369,629321.024
World,2015,15-19,15,315045.395,294624.698,609670.093
World,2015,20-24,20,313762.365,295255.259,609017.625
World,2015,25-29,25,313928.378,298146.066,612074.444
World,2015,30-34,30,284606.014,273453.04,558059.054
World,2015,35-39,35,253712.122,246752.869,500464.991
World,2015,40-44,40,244937.871,240770.096,485707.967
World,2015,45-49,45,227716.244,226377.787,454094.03
World,2015,50-54,50,200450.603,202595.369,403045.972
World,2015,55-59,55,167200.016,173520.968,340720.985
World,2015,60-64,60,140867.378,151480.66,292348.037
World,2015,65-69,65,103407.005,115037.634,218444.639
World,2015,70-74,70,70653.897,83215.518,153869.415
World,2015,75-79,75,50460.609,66058.322,116518.93
World,2015,80-84,80,29733.354,44083.891,73817.245
World,2015,85-89,85,13642.229,24556.828,38199.058
World,2015,90-94,90,4029.576,9610.012,13639.588
World,2015,95-99,95,647.198,2091.898,2739.095
World,2015,100+,100,67.814,302.942,370.756
World,2016,0-4,0,359770.145,337846.002,697616.147
World,2016,5-9,5,345917.051,323916.644,669833.696
World,2016,10-14,10,327087.241,306066.834,633154.075
World,2016,15-19,15,316557.415,295970.931,612528.346
World,2016,20-24,20,311688.907,292913.579,604602.486
World,2016,25-29,25,316800.742,300185.612,616986.353
World,2016,30-34,30,289987.907,278157.068,568144.975
World,2016,35-39,35,258268.94,250727.775,508996.716
World,2016,40-44,40,244635.359,240307.628,484942.987
World,2016,45-49,45,231517.747,229979.159,461496.905
World,2016,50-54,50,207753.731,209731.554,417485.285
World,2016,55-59,55,168065.147,174276.011,342341.159
World,2016,60-64,60,145110.441,155922.53,301032.971
World,2016,65-69,65,108611.011,121166.671,229777.682
World,2016,70-74,70,72537.895,85071.587,157609.483
World,2016,75-79,75,51588.306,67296.704,118885.011
World,2016,80-84,80,30673.978,45268.986,75942.964
World,2016,85-89,85,14211.791,25301.151,39512.942
World,2016,90-94,90,4267.195,10024.282,14291.478
World,2016,95-99,95,710.784,2280.814,2991.598
World,2016,100+,100,70.454,310.812,381.266
World,2017,0-4,0,359683.508,338244.57,697928.079
World,2017,5-9,5,349558.031,327480.84,677038.872
World,2017,10-14,10,329804.431,308806.474,638610.905
World,2017,15-19,15,318018.588,297552.507,615571.094
World,2017,20-24,20,311048.223,292196.895,603245.118
World,2017,25-29,25,316711.39,299702.781,616414.172
World,2017,30-34,30,295292.148,282792.056,578084.204
World,2017,35-39,35,264121.145,255900.197,520021.342
World,2017,40-44,40,244471.174,239869.214,484340.389
World,2017,45-49,45,235292.568,233555.622,468848.189
World,2017,50-54,50,212587.214,214430.522,427017.736
World,2017,55-59,55,170435.288,176481.353,346916.641
World,2017,60-64,60,149043.446,159894.097,308937.542
World,2017,65-69,65,113311.058,126749.916,240060.975
World,2017,70-74,70,75666.275,88515.964,164182.239
World,2017,75-79,75,52561.575,68243.337,120804.913
World,2017,80-84,80,31685.801,46573.239,78259.039
World,2017,85-89,85,14736.118,26027.608,40763.726
World,2017,90-94,90,4508.311,10423.275,14931.586
World,2017,95-99,95,775.285,2471.307,3246.593
World,2017,100+,100,73.925,320.675,394.601
World,2018,0-4,0,358053.758,337228.28,695282.038
World,2018,5-9,5,352690.137,330583.195,683273.331
World,2018,10-14,10,333303.801,312252.293,645556.093
World,2018,15-19,15,319559.034,299404.941,618963.975
World,2018,20-24,20,310967.595,292210.967,603178.563
World,2018,25-29,25,315407.707,298273.977,613681.684
World,2018,30-34,30,300535.169,287328.099,587863.267
World,2018,35-39,35,270315.871,261353.45,531669.321
World,2018,40-44,40,244631.005,239650.921,484281.926
World,2018,45-49,45,237962.62,235935.412,473898.031
World,2018,50-54,50,214723.571,216447.261,431170.833
World,2018,55-59,55,176182.41,182014.75,358197.16
World,2018,60-64,60,152493.826,163252.713,315746.539
World,2018,65-69,65,118028.698,132302.186,250330.884
World,2018,70-74,70,79413.053,92900.787,172313.84
World,2018,75-79,75,53457.126,68950.879,122408.005
World,2018,80-84,80,32697.969,47905.046,80603.015
World,2018,85-89,85,15251.872,26718.613,41970.486
World,2018,90-94,90,4767.117,10847.13,15614.246
World,2018,95-99,95,838.163,2648.628,3486.791
World,2018,100+,100,78.596,334.156,412.752
World,2019,0-4,0,355416.04,335201.497,690617.537
World,2019,5-9,5,354732.529,332720.991,687453.52
World,2019,10-14,10,337344.409,316104.915,653449.324
World,2019,15-19,15,321352.869,301469.689,622822.559
World,2019,20-24,20,311262.999,292612.659,603875.658
World,2019,25-29,25,313466.98,296246.59,609713.571
World,2019,30-34,30,305765.959,291803.535,597569.494
World,2019,35-39,35,275738.762,266164.057,541902.819
World,2019,40-44,40,246066.498,240606.432,486672.931
World,2019,45-49,45,239189.267,236903.168,476092.435
World,2019,50-54,50,217129.42,218666.706,435796.126
World,2019,55-59,55,183711.467,189368.573,373080.04
World,2019,60-64,60,154604.495,165239.647,319844.142
World,2019,65-69,65,122530.876,137436.715,259967.591
World,2019,70-74,70,83643.425,98064.998,181708.423
World,2019,75-79,75,54453.375,69686.425,124139.8
World,2019,80-84,80,33668.147,49194.625,82862.772
World,2019,85-89,85,15801.855,27422.231,43224.086
World,2019,90-94,90,5039.208,11290.148,16329.357
World,2019,95-99,95,905.186,2822.936,3728.122
World,2019,100+,100,85.296,358.099,443.395
World,2020,0-4,0,351474.675,331956.329,683431.005
World,2020,5-9,5,356051.1,334239.227,690290.327
World,2020,10-14,10,341428.651,319910.513,661339.164
World,2020,15-19,15,323069.454,303386.393,626455.848
World,2020,20-24,20,312223.295,293683.502,605906.797
World,2020,25-29,25,310741.533,293523.883,604265.416
World,2020,30-34,30,310591.889,295871.306,606463.194
World,2020,35-39,35,280899.073,270883.237,551782.311
World,2020,40-44,40,249286.453,243258.861,492545.314
World,2020,45-49,45,239278.676,236840.747,476119.422
World,2020,50-54,50,220438.497,221774.288,442212.784
World,2020,55-59,55,190973.815,196551.782,387525.596
World,2020,60-64,60,155398.717,165940.828,321339.545
World,2020,65-69,65,126609.083,142046.147,268655.229
World,2020,70-74,70,88352.431,104030.798,192383.228
World,2020,75-79,75,55332.467,70430.941,125763.408
World,2020,80-84,80,34481.251,50301.188,84782.439
World,2020,85-89,85,16284.226,28130.38,44414.606
World,2020,90-94,90,5265.971,11669.257,16935.228
World,2020,95-99,95,956.093,2954.712,3910.805
World,2020,100+,100,91.665,387.962,479.627
World,2021,0-4,0,346175.271,327516.296,673691.566
World,2021,5-9,5,356824.834,335318.655,692143.488
World,2021,10-14,10,345229.834,323419.269,668649.102
World,2021,15-19,15,325068.321,305443.988,630512.309
World,2021,20-24,20,313687.547,295272.657,608960.205
World,2021,25-29,25,309016.397,291714.797,600731.194
World,2021,30-34,30,313329.919,297967.639,611297.557
World,2021,35-39,35,286146.189,275740.223,561886.412
World,2021,40-44,40,253687.963,247098.232,500786.195
World,2021,45-49,45,238646.597,236065.158,474711.754
World,2021,50-54,50,223864.411,225104.475,448968.885
World,2021,55-59,55,197670.35,203285.574,400955.923
World,2021,60-64,60,155702.244,166208.755,321910.998
World,2021,65-69,65,129919.886,145820.437,275740.323
World,2021,70-74,70,92382.372,109350.667,201733.038
World,2021,75-79,75,56556.8,71804.186,128360.985
World,2021,80-84,80,35047.429,51040.851,86088.28
World,2021,85-89,85,16680.511,28753.294,45433.806
World,2021,90-94,90,5429.342,11938.547,17367.889
World,2021,95-99,95,986.785,3026.322,4013.107
World,2021,100+,100,95.175,410.197,505.372
World,2022,0-4,0,340454.053,322644.181,663098.234
World,2022,5-9,5,356472.061,335422.041,691894.102
World,2022,10-14,10,348943.775,326884.053,675827.828
World,2022,15-19,15,328012.894,308190.446,636203.341
World,2022,20-24,20,315168.303,296828.92,611997.223
World,2022,25-29,25,308741.836,291261.164,600003
World,2022,30-34,30,313254.252,297510.279,610764.53
World,2022,35-39,35,291368.64,280440.785,571809.424
World,2022,40-44,40,259457.546,252344.636,511802.182
World,2022,45-49,45,238338.859,235515.116,473853.975
World,2022,50-54,50,227376.764,228508.003,455884.768
World,2022,55-59,55,202099.256,207754.234,409853.49
World,2022,60-64,60,157663.794,168093.66,325757.455
World,2022,65-69,65,133112.41,149227.663,282340.073
World,2022,70-74,70,96090.504,114204.834,210295.338
World,2022,75-79,75,58953.847,74667.183,133621.03
World,2022,80-84,80,35611.192,51617.663,87228.855
World,2022,85-89,85,17173.771,29511.672,46685.443
World,2022,90-94,90,5595.499,12244.583,17840.083
World,2022,95-99,95,1020.961,3101.393,4122.354
World,2022,100+,100,97.706,426.76,524.466
World,2023,0-4,0,335562.182,318466.141,654028.323
World,2023,5-9,5,354665.124,334200.322,688865.446
World,2023,10-14,10,351912.273,329776.713,681688.986
World,2023,15-19,15,331691.113,311502.953,643194.066
World,2023,20-24,20,316739.315,298452.846,615192.161
World,2023,25-29,25,308639.516,291183,599822.516
World,2023,30-34,30,312121.549,296206.69,608328.239
World,2023,35-39,35,296564.198,284987.405,581551.603
World,2023,40-44,40,265663.202,258125.93,523789.133
World,2023,45-49,45,238673.486,235536.027,474209.513
World,2023,50-54,50,230080.549,231005.997,461086.547
World,2023,55-59,55,204264.842,209916.348,414181.191
World,2023,60-64,60,163246.971,173634.153,336881.124
World,2023,65-69,65,136239.758,152414.008,288653.767
World,2023,70-74,70,100122.879,119310.27,219433.149
World,2023,75-79,75,62095.08,78610.525,140705.606
World,2023,80-84,80,36341.069,52284.57,88625.639
World,2023,85-89,85,17756.4,30445.668,48202.069
World,2023,90-94,90,5797.204,12647.05,18444.254
World,2023,95-99,95,1072.568,3229.262,4301.831
World,2023,100+,100,102.649,447.123,549.771
World,2024,0-4,0,331889.29,315450.649,647339.939
World,2024,5-9,5,351991.008,332121.131,684112.14
World,2024,10-14,10,353666.705,331681.954,685348.659
World,2024,15-19,15,335882.344,315258.559,651140.902
World,2024,20-24,20,318912.554,300510.028,619422.582
World,2024,25-29,25,308889.35,291429.439,600318.789
World,2024,30-34,30,310384.416,294303.405,604687.821
World,2024,35-39,35,301744.799,289424.003,591168.802
World,2024,40-44,40,270991.535,263180.352,534171.887
World,2024,45-49,45,240153.677,236696.232,476849.909
World,2024,50-54,50,231342.779,232097.236,463440.015
World,2024,55-59,55,206686.597,212285.997,418972.594
World,2024,60-64,60,170525.048,180992.722,351517.769
World,2024,65-69,65,138182.245,154357.035,292539.28
World,2024,70-74,70,103998.992,124048.996,228047.989
World,2024,75-79,75,65570.813,83217.973,148788.785
World,2024,80-84,80,37166.893,53013.079,90179.973
World,2024,85-89,85,18342.182,31348.041,49690.224
World,2024,90-94,90,6038.458,13078.243,19116.701
World,2024,95-99,95,1141.691,3389.124,4530.815
World,2024,100+,100,110.838,476.16,586.998
World,2025,0-4,0,329737.786,313824.325,643562.111
World,2025,5-9,5,348106.703,328944.651,677051.354
World,2025,10-14,10,354695.21,333003.603,687698.813
World,2025,15-19,15,340081.437,319018.613,659100.05
World,2025,20-24,20,321369.772,302680.491,624050.263
World,2025,25-29,25,309983.922,292348.162,602332.084
World,2025,30-34,30,307791.27,291575.707,599366.978
World,2025,35-39,35,306562.988,293403.536,599966.525
World,2025,40-44,40,275985.428,267948.923,543934.352
World,2025,45-49,45,243300.141,239505.016,482805.156
World,2025,50-54,50,231458.283,232116.274,463574.557
World,2025,55-59,55,209988.621,215498.489,425487.11
World,2025,60-64,60,177590.753,188212.559,365803.312
World,2025,65-69,65,139106.12,155172.959,294279.079
World,2025,70-74,70,107731.629,128393.692,236125.321
World,2025,75-79,75,69564.186,88602.86,158167.046
World,2025,80-84,80,38036.281,53808.925,91845.207
World,2025,85-89,85,18960.639,32211.262,51171.901
World,2025,90-94,90,6318.36,13567.494,19885.854
World,2025,95-99,95,1219.437,3556.854,4776.291
World,2025,100+,100,120.27,509.437,629.707
World,2026,0-4,0,328971.251,313383.302,642354.553
World,2026,5-9,5,342936.336,324640.452,667576.789
World,2026,10-14,10,355325.046,333998.644,689323.689
World,2026,15-19,15,343869.797,322467.123,666336.921
World,2026,20-24,20,324033.305,305003.682,629036.987
World,2026,25-29,25,311642.45,293806.878,605449.329
World,2026,30-34,30,305931.568,289587.247,595518.816
World,2026,35-39,35,309308.09,295435.896,604743.986
World,2026,40-44,40,281130.156,272786.698,553916.855
World,2026,45-49,45,247713.913,243564.734,491278.646
World,2026,50-54,50,231102.486,231588.72,462691.206
World,2026,55-59,55,213627.621,219073.791,432701.412
World,2026,60-64,60,184368.836,195184.672,379553.508
World,2026,65-69,65,139956.453,155879.948,295836.4
World,2026,70-74,70,111193.371,132276.706,243470.076
World,2026,75-79,75,73334.413,93701.951,167036.363
World,2026,80-84,80,39413.446,55373.053,94786.5
World,2026,85-89,85,19601.2,33039.024,52640.224
World,2026,90-94,90,6625.775,14104.409,20730.184
World,2026,95-99,95,1296.825,3727.193,5024.018
World,2026,100+,100,130.229,541.703,671.933
World,2027,0-4,0,328823.812,313510.089,642333.9
World,2027,5-9,5,337362.491,319918.202,657280.693
World,2027,10-14,10,354964.77,334113.536,689078.306
World,2027,15-19,15,347571.112,325918.989,673490.101
World,2027,20-24,20,327556.682,308057.544,635614.225
World,2027,25-29,25,313459.263,295422.298,608881.561
World,2027,30-34,30,305511.346,288961.92,594473.265
World,2027,35-39,35,309223.128,294915.118,604138.246
World,2027,40-44,40,286202.938,277409.056,563611.995
World,2027,45-49,45,253372.131,248895.559,502267.69
World,2027,50-54,50,230971.899,231206.606,462178.504
World,2027,55-59,55,217263.045,222644.446,439907.491
